provider_id,provider_id_check,npi,npi_check,first_name,first_name_check,last_name,last_name_check,credential,credential_check,full_name,full_name_check,primary_specialty,primary_specialty_check,practice_address_line1,practice_address_line1_check,practice_address_line2,practice_address_line2_check,practice_city,practice_city_check,practice_state,practice_state_check,practice_zip,practice_zip_check,practice_phone,practice_phone_check,mailing_address_line1,mailing_address_line1_check,mailing_address_line2,mailing_address_line2_check,mailing_city,mailing_city_check,mailing_state,mailing_state_check,mailing_zip,mailing_zip_check,license_number,license_number_check,license_state,license_state_check,license_expiration,license_expiration_check,accepting_new_patients,accepting_new_patients_check,board_certified,board_certified_check,years_in_practice,years_in_practice_check,medical_school,medical_school_check,residency_program,residency_program_check,last_updated,last_updated_check,taxonomy_code,taxonomy_code_check
PR_00439,not_found,6529060321,correct,James,correct,Thomas,correct,DO,correct,"James Thomas, DO",not_found,Radiology,Y,4934 Third Ave,correct,,4934 Third Ave,Syracuse,correct,NY,correct,14202,correct,(212) 346-1558,correct,4934 Third Ave,correct,,4934 Third Ave,Syracuse,4934 Third Ave,NY,4934 Third Ave,14202,4934 Third Ave,060NY379682,correct,NY,correct,2023-09-27,EXPIRED:2023-09-27,Yes,2022-07-18,True,correct,26,4934 Third Ave,NYU Grossman School of Medicine,correct,Massachusetts General Hospital,not_found,2024-11-14,2025-06-23,264528712X,207R00000X
PR_00440,not_found,8552457876,correct,Barbara,correct,Thompson,correct,DO,correct,"Barbara Thompson, DO",not_found,Emergency Medicine,Y,9457 Rodeo Dr,correct,,9457 Rodeo Dr,Santa Ana,correct,CA,correct,90004,90004-5897,(626) 298-6609,correct,9457 Rodeo Dr,correct,,9457 Rodeo Dr,Santa Ana,9457 Rodeo Dr,CA,9457 Rodeo Dr,90004,9457 Rodeo Dr,A67653,correct,CA,correct,2023-08-30,EXPIRED:2023-08-30,Unknown,2023-06-29,False,not_found,5,9457 Rodeo Dr,NYU Grossman School of Medicine,correct,UCSF Medical Center,correct,2024-10-09,2025-03-30,203411007X,207P00000X
PR_00441,not_found,6832303585,correct,Jessica,correct,Rodriguez,correct,MD,correct,"Jessica Rodriguez, MD",not_found,Orthopedic Surgery,Y,7495 Fifth Ave,correct,,7495 Fifth Ave,Brooklyn,correct,NY,correct,14201,correct,4249983486,correct,5696 Lexington Ave,7495 Fifth Ave,,7495 Fifth Ave,Syracuse,7495 Fifth Ave,NY,7495 Fifth Ave,11202,7495 Fifth Ave,060NY186997,correct,NY,correct,2025-10-30,correct,Unknown,2025-04-16,True,correct,35,7495 Fifth Ave,NYU Grossman School of Medicine,correct,Cleveland Clinic,not_found,2024-09-12,2024-10-20,271252175X,207X00000X
PR_00442,not_found,0646867752,correct,William,correct,White,correct,DO,correct,"William White, DO",not_found,Emergency Medicine,Y,2714 Columbus Ave,correct,,2714 Columbus Ave,Bronx,correct,NY,correct,100**,correct,(646) 938-5915,correct,2714 Columbus Ave,correct,,2714 Columbus Ave,Bronx,2714 Columbus Ave,NY,2714 Columbus Ave,10003,2714 Columbus Ave,060NY544612,correct,NY,correct,2024-02-19,EXPIRED:2024-02-19,Yes,2023-07-26,True,correct,17,2714 Columbus Ave,Yale School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-05-19,2024-10-24,298443400X,207P00000X
PR_00443,not_found,2669335131,correct,Karen,correct,Liu,correct,MD,correct,"Karen Liu, MD",not_found,Oncology,Y,6724 Madison Ave,correct,,6724 Madison Ave,Queens,correct,NY,correct,11203,correct,(347) 343-7577,correct,6724 Madison Ave,correct,,6724 Madison Ave,Queens,6724 Madison Ave,NY,6724 Madison Ave,11203,6724 Madison Ave,060NY946188,correct,NY,correct,2024-05-11,EXPIRED:2024-05-11,Yes,2024-02-11,True,correct,14,6724 Madison Ave,UCSF School of Medicine,correct,Mayo Clinic,not_found,2024-09-23,2025-08-06,236972997X,207RO0300X
PR_00444,not_found,9721540642,correct,Carlos,correct,Lee,correct,MD,correct,"Carlos Lee, MD",not_found,Ophthalmology,Y,8530 Melrose Ave,correct,,8530 Melrose Ave,San Diego,correct,CA,correct,95001,correct,(718) 841-8643,correct,8530 Melrose Ave,correct,,8530 Melrose Ave,San Diego,8530 Melrose Ave,CA,8530 Melrose Ave,95001,8530 Melrose Ave,A49167,correct,CA,correct,2023-09-13,EXPIRED:2023-09-13,No,2023-03-08,True,Ophthalmology,32,8530 Melrose Ave,Columbia University Vagelos College of Physicians and Surgeons,correct,Cleveland Clinic,correct,2024-12-09,2025-08-26,213831159X,207W00000X
PR_00445,not_found,8564510171,correct,David,correct,Liu,correct,MD PhD,correct,"David Liu, MD PhD",not_found,Emergency Medicine,Y,8103 Central Park West,correct,Suite 207,8103 Central Park West,Yonkers,correct,NY,correct,11202,correct,9177999109,correct,8103 Central Park West,correct,Suite 207,8103 Central Park West,Yonkers,8103 Central Park West,NY,8103 Central Park West,11202,8103 Central Park West,060NY393814,correct,NY,correct,2024-07-18,EXPIRED:2024-07-18,Yes,2023-08-25,False,correct,18,8103 Central Park West,Stanford University School of Medicine,correct,Mount Sinai Hospital,not_found,2024-11-19,2025-03-06,281421925X,207P00000X
PR_00446,not_found,3599660571,correct,Wei,correct,Wang,correct,DO PhD,correct,"Wei Wang, DO PhD",not_found,Cardiology,Y,6269 Main St,correct,,6269 Main St,San Diego,correct,CA,correct,95001,correct,(310) 787-9564,correct,6269 Main St,correct,,6269 Main St,San Diego,6269 Main St,CA,6269 Main St,95001,6269 Main St,A22920,correct,CA,correct,2023-07-14,EXPIRED:2023-07-14,Yes,2022-09-20,False,not_found,28,6269 Main St,Harvard Medical School,correct,Cleveland Clinic,correct,2024-11-16,2025-05-13,224258202X,207RC0000X
PR_00447,not_found,7057423887,correct,John,correct,Perez,correct,MD,correct,"John Perez, MD",not_found,Emergency Medicine,Y,6753 Broadway,correct,,6753 Broadway,Syracuse,correct,NY,correct,10005,correct,(626) 529-7575,correct,6753 Broadway,correct,,6753 Broadway,Syracuse,6753 Broadway,NY,6753 Broadway,10005,6753 Broadway,060NY469495,correct,NY,correct,2024-05-24,EXPIRED:2024-05-24,No,2023-11-27,True,correct,32,6753 Broadway,Stanford University School of Medicine,correct,UCLA Medical Center,not_found,2025-03-06,2025-03-01,282732173X,207P00000X
PR_00448,not_found,7557522500,correct,Jessica,correct,Anderson,correct,MD PhD,correct,"Jessica Anderson, MD PhD",not_found,Emergency Medicine,Y,1660 Wilshire Blvd,correct,,1660 Wilshire Blvd,Oakland,correct,CA,correct,91001,correct,(718) 394-6087,correct,1660 Wilshire Blvd,correct,,1660 Wilshire Blvd,Oakland,1660 Wilshire Blvd,CA,1660 Wilshire Blvd,91001,1660 Wilshire Blvd,A60160,correct,CA,correct,2024-02-19,EXPIRED:2024-02-19,Unknown,2023-05-16,False,not_found,36,1660 Wilshire Blvd,Yale School of Medicine,correct,Mayo Clinic,correct,2025-02-11,2025-08-06,283009769X,207P00000X
PR_00449,not_found,1499153703,correct,Ahmed,correct,Jones,correct,DO,correct,"Ahmed Jones, DO",not_found,Oncology,Y,9798 Columbus Ave,correct,Suite 448,9798 Columbus Ave,Yonkers,correct,NY,correct,10005,correct,917  761.3539,correct,9798 Columbus Ave,correct,Suite 448,9798 Columbus Ave,Yonkers,9798 Columbus Ave,NY,9798 Columbus Ave,10005,9798 Columbus Ave,060NY516029,correct,NY,correct,2023-09-30,EXPIRED:2023-09-30,Unknown,2022-10-01,False,correct,2,9798 Columbus Ave,UCSF School of Medicine,correct,Cleveland Clinic,not_found,2024-09-12,2024-12-11,229390348X,207RO0300X
PR_00450,not_found,8893628967,correct,Joseph,correct,Anderson,correct,DO PhD,correct,"Joseph Anderson, DO PhD",not_found,Gastroenterology,Y,3539 Sunset Blvd,correct,Suite 121,3539 Sunset Blvd,Los Angeles,correct,CA,correct,90005,correct,(626) 789-7342,correct,3539 Sunset Blvd,correct,Suite 121,3539 Sunset Blvd,Los Angeles,3539 Sunset Blvd,CA,3539 Sunset Blvd,90005,3539 Sunset Blvd,A73343,correct,CA,correct,2025-06-17,EXPIRED:2025-06-17,Unknown,2025-05-23,False,not_found,24,3539 Sunset Blvd,Columbia University Vagelos College of Physicians and Surgeons,correct,UCSF Medical Center,correct,2025-02-25,2025-03-25,248924311X,207RG0100X
PR_00451,not_found,8785193586,correct,Mohammed,correct,Thomas,correct,MD PhD,correct,"Mohammed Thomas, MD PhD",not_found,Emergency Medicine,Y,1263 Central Park West,correct,,1263 Central Park West,Queens,correct,NY,correct,11201,correct,(917) 676-5409,correct,1263 Central Park West,correct,,1263 Central Park West,Queens,1263 Central Park West,NY,1263 Central Park West,11201,1263 Central Park West,060NY358888,correct,NY,correct,2023-09-21,EXPIRED:2023-09-21,Unknown,2022-07-02,True,correct,30,1263 Central Park West,University of Michigan Medical School,correct,Mount Sinai Hospital,not_found,2024-12-22,2025-02-11,279331123X,207P00000X
PR_00452,not_found,4940976263,correct,Linda,correct,Jones,correct,DO,correct,"Linda Jones, DO",not_found,Pediatrics,Y,7348 York Ave,correct,,7348 York Ave,New York,correct,NY,correct,11201,correct,(917) 877-8407,correct,7348 York Ave,correct,,7348 York Ave,New York,7348 York Ave,NY,7348 York Ave,11201,7348 York Ave,060NY166874,correct,NY,correct,2024-12-26,EXPIRED:2024-12-26,No,2023-08-18,False,correct,22,7348 York Ave,University of Pennsylvania Perelman School of Medicine,correct,UCSF Medical Center,not_found,2025-06-21,2025-02-26,272425578X,208000000X
PR_00453,not_found,3392207152,correct,Priya,correct,Zhang,correct,MD PhD,correct,"Priya Zhang, MD PhD",not_found,Orthopedic Surgery,Y,9988 Main St,correct,Suite 172,9988 Main St,Sacramento,correct,CA,correct,95001,correct,718- 296-7611,correct,9988 Main St,correct,Suite 172,9988 Main St,Sacramento,9988 Main St,CA,9988 Main St,95001,9988 Main St,A79438,correct,CA,correct,2025-04-27,EXPIRED:2025-04-27,Unknown,2024-05-10,False,not_found,27,9988 Main St,UCLA David Geffen School of Medicine,correct,Mount Sinai Hospital,correct,2025-06-24,2025-07-27,246076320X,207X00000X
PR_00454,not_found,7184090809,correct,William,correct,Miller,correct,MD PhD,correct,"William Miller, MD PhD",not_found,Radiology,Y,7052 Lexington Ave,correct,Suite 511,7052 Lexington Ave,Syracuse,correct,NY,correct,10002,correct,(626) 582-2564,correct,7052 Lexington Ave,correct,Suite 511,7052 Lexington Ave,Syracuse,7052 Lexington Ave,NY,7052 Lexington Ave,10002,7052 Lexington Ave,060NY468260,correct,NY,correct,2023-06-17,EXPIRED:2023-06-17,Yes,2023-01-22,True,correct,34,7052 Lexington Ave,Harvard Medical School,correct,Massachusetts General Hospital,not_found,2025-03-19,2024-12-31,251640743X,207R00000X
PR_00455,not_found,5927282703,correct,Charles,correct,Johnson,correct,MD PhD,correct,"Charles Johnson, MD PhD",not_found,Urology,Y,2825 Hollywood Blvd,correct,,2825 Hollywood Blvd,Santa Ana,correct,CA,correct,90003,correct,(424) 239-9807,correct,2825 Hollywood Blvd,correct,,2825 Hollywood Blvd,Santa Ana,2825 Hollywood Blvd,CA,2825 Hollywood Blvd,90003,2825 Hollywood Blvd,A22709,correct,CA,correct,2023-11-13,EXPIRED:2023-11-13,Yes,2023-10-05,False,not_found,19,2825 Hollywood Blvd,Stanford University School of Medicine,correct,UCLA Medical Center,correct,2024-09-18,2025-08-23,224215127X,207U00000X
PR_00456,not_found,1815352371,correct,Sarah,correct,Singh,correct,DO,correct,"Sarah Singh, DO",not_found,Pulmonology,Y,8154 Hollywood Blvd,correct,,8154 Hollywood Blvd,San Francisco,correct,CA,correct,95001,correct,(917) 613-1681,correct,8154 Hollywood Blvd,correct,,8154 Hollywood Blvd,San Francisco,8154 Hollywood Blvd,CA,8154 Hollywood Blvd,95001,8154 Hollywood Blvd,A96309,correct,CA,correct,2025-03-07,EXPIRED:2025-03-07,No,2024-04-27,True,Pulmonology,31,8154 Hollywood Blvd,University of Michigan Medical School,correct,Johns Hopkins Hospital,correct,2024-12-10,2025-03-09,212207568X,207RP1001X
PR_00457,not_found,8796474084,correct,Priya,correct,Lee,correct,DO PhD,correct,"Priya Lee, DO PhD",not_found,Radiology,Y,3293 Melrose Ave,6985 Rodeo Dr,,6985 Rodeo Dr,Sacramento,Oakland,CA,correct,90003,92001,2123922461,correct,6985 Rodeo Dr,correct,Suite 124,6985 Rodeo Dr,Oakland,6985 Rodeo Dr,CA,6985 Rodeo Dr,92001,6985 Rodeo Dr,A74387,correct,CA,correct,2023-08-02,EXPIRED:2023-08-02,No,2022-09-19,True,Radiology,21,3293 Melrose Ave,Harvard Medical School,correct,Massachusetts General Hospital,correct,2025-08-09,2025-08-07,240660713X,207R00000X
PR_00458,not_found,2351373996,correct,Jennifer,correct,Gonzalez,correct,MD PhD,correct,"Jennifer Gonzalez, MD PhD",not_found,Pulmonology,Y,860 Rodeo Dr,correct,,860 Rodeo Dr,San Francisco,correct,CA,correct,94001,94001-2398,(212) 246-7250,correct,860 Rodeo Dr,correct,,860 Rodeo Dr,San Francisco,860 Rodeo Dr,CA,860 Rodeo Dr,94001,860 Rodeo Dr,A38114,correct,CA,correct,2023-07-22,EXPIRED:2023-07-22,Yes,2023-03-17,True,Pulmonology,19,860 Rodeo Dr,Harvard Medical School,correct,Cleveland Clinic,correct,2024-09-30,2025-07-28,244392606X,207RP1001X
PR_00459,not_found,4346066647,correct,William,correct,Harris,correct,DO,correct,"William Harris, DO",not_found,Otolaryngology,Y,6586 Broadway,correct,,6586 Broadway,Queens,correct,NY,correct,10003,correct,(917) 997-8998,correct,6586 Broadway,correct,,6586 Broadway,Queens,6586 Broadway,NY,6586 Broadway,10003,6586 Broadway,060NY370726,correct,NY,correct,2025-05-15,EXPIRED:2025-05-15,No,2024-07-22,True,correct,26,6586 Broadway,Harvard Medical School,correct,Mount Sinai Hospital,not_found,2025-06-29,2024-09-14,288981391X,207Y00000X
PR_00460,not_found,1631873283,correct,Ahmed,correct,Anderson,correct,MD,correct,"Ahmed Anderson, MD",not_found,Cardiology,Y,1889 Sunset Blvd,correct,Suite 435,1889 Sunset Blvd,Santa Ana,correct,CA,correct,90002,correct,(212) 680-8844,correct,4203 Rodeo Dr,1889 Sunset Blvd,Suite 976,1889 Sunset Blvd,Fresno,1889 Sunset Blvd,CA,1889 Sunset Blvd,94001,1889 Sunset Blvd,A84725,correct,CA,correct,2024-06-19,EXPIRED:2024-06-19,Yes,2024-02-07,True,Cardiology,15,1889 Sunset Blvd,Harvard Medical School,correct,UCSF Medical Center,correct,2025-05-31,2025-04-17,211221679X,207RC0000X
PR_00461,not_found,2573066247,correct,Carlos,correct,Jones,correct,DO,correct,"Carlos Jones, DO",not_found,Emergency Medicine,Y,6077 First Ave,correct,,6077 First Ave,Queens,correct,NY,correct,11203,correct,3232654690,correct,8252 Park Ave,6077 First Ave,Suite 114,6077 First Ave,Bronx,6077 First Ave,NY,6077 First Ave,11201,6077 First Ave,060NY260128,correct,NY,correct,2024-11-30,EXPIRED:2024-11-30,Yes,2024-01-24,True,correct,22,6077 First Ave,UCSF School of Medicine,correct,Massachusetts General Hospital,not_found,2025-01-20,2025-01-30,209312412X,207P00000X
PR_00462,not_found,2550213069,correct,Wei,correct,Thomas,correct,MD PhD,correct,"Wei Thomas, MD PhD",not_found,Urology,Y,2349 York Ave,correct,Suite 166,2349 York Ave,Rochester,correct,NY,correct,10001,correct,(212) 776-1957,correct,2349 York Ave,correct,Suite 166,2349 York Ave,Rochester,2349 York Ave,NY,2349 York Ave,10001,2349 York Ave,060NY660226,correct,NY,correct,2023-02-05,EXPIRED:2023-02-05,No,2021-11-04,True,correct,15,2349 York Ave,Harvard Medical School,correct,Johns Hopkins Hospital,not_found,2025-08-23,2025-07-16,287088867X,207U00000X
PR_00463,not_found,2785324263,correct,Wei,correct,Patel,correct,DO PhD,correct,"Wei Patel, DO PhD",not_found,Nephrology,Y,6337 First Avenue,correct,,6337 First Avenue,Bronx,correct,NY,correct,11203,correct,(347) 364-7030,correct,6337 First Ave,6337 First Avenue,,6337 First Avenue,Bronx,6337 First Avenue,NY,6337 First Avenue,11203,6337 First Avenue,060NY767625,correct,NY,correct,2025-07-20,EXPIRED:2025-07-20,Unknown,2024-03-19,True,correct,28,6337 First Avenue,Columbia University Vagelos College of Physicians and Surgeons,correct,Mayo Clinic,not_found,2025-08-12,2025-04-03,261731037X,207RN0300X
PR_00464,not_found,7555628339,correct,Linda,correct,Sharma,correct,DO,correct,"Linda Sharma, DO",not_found,Oncology,Y,2049 Beverly Dr,correct,,2049 Beverly Dr,San Jose,correct,CA,correct,92001,correct,(917) 929-4128,correct,2049 Beverly Dr,correct,,2049 Beverly Dr,San Jose,2049 Beverly Dr,CA,2049 Beverly Dr,92001,2049 Beverly Dr,A69285,correct,CA,correct,2025-06-28,EXPIRED:2025-06-28,Unknown,2024-11-14,True,Oncology,40,2049 Beverly Dr,NYU Grossman School of Medicine,correct,Mount Sinai Hospital,correct,2024-11-26,2025-07-22,254788762X,207RO0300X
PR_00465,not_found,3358268621,correct,Patricia,correct,Martin,correct,DO,correct,"Patricia Martin, DO",not_found,Internal Medicine,Y,7705 Fifth Ave,correct,,7705 Fifth Ave,Albany,correct,NY,correct,11203,correct,310  224.4382,correct,7705 Fifth Ave,correct,,7705 Fifth Ave,Albany,7705 Fifth Ave,NY,7705 Fifth Ave,11203,7705 Fifth Ave,060NY912203,correct,NY,correct,2025-04-24,EXPIRED:2025-04-24,No,2023-10-31,True,correct,18,7705 Fifth Ave,University of Michigan Medical School,correct,Mayo Clinic,not_found,2024-10-09,2025-01-09,253938948X,207R00000X
PR_00466,not_found,1110005154,correct,Sarah,correct,Gonzalez,correct,DO,correct,"Sarah Gonzalez, DO",not_found,Radiology,Y,7678 Park Ave,correct,,7678 Park Ave,Queens,correct,NY,correct,11203,correct,(929) 407-3467,correct,7678 Park Ave,correct,,7678 Park Ave,Queens,7678 Park Ave,NY,7678 Park Ave,11203,7678 Park Ave,060NY742069,correct,NY,correct,2025-12-22,correct,Yes,2024-12-04,False,correct,5,7678 Park Ave,NYU Grossman School of Medicine,correct,UCLA Medical Center,not_found,2024-11-08,2025-08-21,259943922X,207R00000X
PR_00467,not_found,8874312717,correct,Barbara,correct,Perez,correct,DO,correct,"Barbara Perez, DO",not_found,Orthopedic Surgery,Y,1663 York Ave,correct,Suite 221,1663 York Ave,Queens,correct,NY,correct,10003,correct,(212) 338-7241,correct,1663 York Ave,correct,Suite 221,1663 York Ave,Queens,1663 York Ave,NY,1663 York Ave,10003,1663 York Ave,060NY748322,correct,NY,correct,2025-04-19,EXPIRED:2025-04-19,No,2023-06-06,False,correct,31,1663 York Ave,Johns Hopkins School of Medicine,correct,Massachusetts General Hospital,not_found,2024-11-06,2024-10-10,292358103X,207X00000X
PR_00468,not_found,1229462130,correct,Wei,correct,White,correct,DO PhD,correct,"Wei White, DO PhD",not_found,Pathology,Y,2980 First Ave,correct,,2980 First Ave,New York,correct,NY,correct,11203,correct,(626) 528-5789,correct,2980 First Ave,correct,,2980 First Ave,New York,2980 First Ave,NY,2980 First Ave,11203,2980 First Ave,060NY456281,correct,NY,correct,2023-06-24,EXPIRED:2023-06-24,Unknown,2021-10-12,True,correct,23,2980 First Ave,University of Michigan Medical School,correct,Mount Sinai Hospital,not_found,2025-08-25,2025-08-20,283464930X,207ZP0000X
PR_00469,not_found,2034476501,correct,Mohammed,correct,Zhang,correct,DO PhD,correct,"Mohammed Zhang, DO PhD",not_found,Radiology,Y,5984 Melrose Ave,correct,Suite 632,5984 Melrose Ave,San Jose,correct,CA,correct,94001,correct,347- 967-8505,correct,5984 Melrose Ave,correct,Suite 632,5984 Melrose Ave,San Jose,5984 Melrose Ave,CA,5984 Melrose Ave,94001,5984 Melrose Ave,A13072,correct,CA,correct,2025-09-29,correct,Unknown,2024-10-14,True,Radiology,22,5984 Melrose Ave,Yale School of Medicine,correct,Massachusetts General Hospital,correct,2025-06-28,2025-07-18,283774633X,207R00000X
PR_00470,not_found,8665254835,correct,John,correct,Wang,correct,MD,correct,"John Wang, MD",not_found,Pathology,Y,3271 First Avenue,correct,Suite 788,3271 First Avenue,Yonkers,correct,NY,correct,11202,correct,(310) 488-5369,correct,3271 First Ave,3271 First Avenue,Suite 788,3271 First Avenue,Yonkers,3271 First Avenue,NY,3271 First Avenue,11202,3271 First Avenue,060NY493364,correct,NY,correct,2024-11-18,EXPIRED:2024-11-18,Yes,2023-04-20,False,correct,6,3271 First Avenue,NYU Grossman School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-08-22,2025-03-31,217250444X,207ZP0000X
PR_00471,not_found,5912975191,correct,Ana,correct,Miller,correct,DO,correct,"Ana Miller, DO",not_found,Family Medicine,Y,6118 Fifth Ave,correct,,6118 Fifth Ave,Queens,correct,NY,correct,14202,14202-4677,(718) 257-3272,correct,6118 Fifth Ave,correct,,6118 Fifth Ave,Queens,6118 Fifth Ave,NY,6118 Fifth Ave,14202,6118 Fifth Ave,060NY179074,correct,NY,correct,2023-01-20,EXPIRED:2023-01-20,Yes,2022-04-03,True,correct,12,6118 Fifth Ave,Stanford University School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-09-01,2024-11-21,258112164X,207Q00000X
PR_00472,not_found,2801234285,correct,Ana,correct,Anderson,correct,DO,correct,"Ana Anderson, DO",not_found,Pulmonology,Y,1302 Second Ave,correct,Suite 937,1302 Second Ave,Rochester,correct,NY,correct,14201,correct,(424) 393-3031,correct,8116 Amsterdam Ave,1302 Second Ave,Suite 792,1302 Second Ave,Queens,1302 Second Ave,NY,1302 Second Ave,11203,1302 Second Ave,060NY720559,correct,NY,correct,2023-05-06,EXPIRED:2023-05-06,Unknown,2022-01-28,True,correct,13,1302 Second Ave,Johns Hopkins School of Medicine,correct,UCLA Medical Center,not_found,2025-05-09,2024-09-25,221800123X,207RP1001X
PR_00473,not_found,4210175091,correct,Jennifer,correct,Zhang,correct,MD PhD,correct,"Jennifer Zhang, MD PhD",not_found,Emergency Medicine,Y,8302 Melrose Ave,correct,Suite 453,8302 Melrose Ave,San Jose,correct,CA,correct,92001,correct,2132818306,correct,8302 Melrose Ave,correct,Suite 453,8302 Melrose Ave,San Jose,8302 Melrose Ave,CA,8302 Melrose Ave,92001,8302 Melrose Ave,A79540,correct,CA,correct,2023-01-15,EXPIRED:2023-01-15,Yes,2022-08-06,True,Emergency Medicine,21,8302 Melrose Ave,University of Michigan Medical School,correct,UCLA Medical Center,correct,2024-09-10,2025-06-03,291413119X,207P00000X
PR_00474,not_found,3392056779,correct,Karen,correct,Jones,correct,MD PhD,correct,"Karen Jones, MD PhD",not_found,Ophthalmology,Y,5228 Santa Monica Blvd,correct,,5228 Santa Monica Blvd,Sacramento,correct,CA,correct,93001,correct,(929) 612-8596,correct,5228 Santa Monica Blvd,correct,,5228 Santa Monica Blvd,Sacramento,5228 Santa Monica Blvd,CA,5228 Santa Monica Blvd,93001,5228 Santa Monica Blvd,A74105,correct,CA,correct,2024-10-03,EXPIRED:2024-10-03,No,2024-04-08,False,not_found,10,5228 Santa Monica Blvd,Johns Hopkins School of Medicine,correct,UCSF Medical Center,correct,2025-01-31,2025-07-24,203285625X,207W00000X
